,0
1804,sd_sent_Parental_controls
1805,sd_sent_Party_size
1806,sd_sent_Pause_and_play_button
1807,sd_sent_Peace_of_mind
1808,sd_sent_Pedal_feel
1809,sd_sent_Pedometer_quality
1810,sd_sent_Pen_capabilities
1811,sd_sent_Pen_holder
1812,sd_sent_Pen_length
1813,sd_sent_Pen_quality
1814,sd_sent_Pen_safety
1815,sd_sent_Pen_storage
1816,sd_sent_Performance
1817,sd_sent_Personality
1818,sd_sent_Personalization
1819,sd_sent_Phone_angle
1820,sd_sent_Phone_appearance
1821,sd_sent_Phone_call_quality
1822,sd_sent_Phone_capacity
1823,sd_sent_Phone_carrying_capacity
1824,sd_sent_Phone_case
1825,sd_sent_Phone_case_quality
1826,sd_sent_Phone_charging_capability
1827,sd_sent_Phone_charging_speed
1828,sd_sent_Phone_cleanliness
1829,sd_sent_Phone_compatibility
1830,sd_sent_Phone_condition
1831,sd_sent_Phone_connectivity
1832,sd_sent_Phone_cracking
1833,sd_sent_Phone_dryness
1834,sd_sent_Phone_durability
1835,sd_sent_Phone_fit
1836,sd_sent_Phone_for_kids
1837,sd_sent_Phone_functionality
1838,sd_sent_Phone_grip
1839,sd_sent_Phone_heat
1840,sd_sent_Phone_hold
1841,sd_sent_Phone_holder
1842,sd_sent_Phone_holder_quality
1843,sd_sent_Phone_lag
1844,sd_sent_Phone_lock
1845,sd_sent_Phone_looks_good
1846,sd_sent_Phone_looks_great
1847,sd_sent_Phone_mount
1848,sd_sent_Phone_performance
1849,sd_sent_Phone_placement
1850,sd_sent_Phone_power
1851,sd_sent_Phone_protection
1852,sd_sent_Phone_quality
1853,sd_sent_Phone_reception
1854,sd_sent_Phone_safety
1855,sd_sent_Phone_scratching
1856,sd_sent_Phone_security
1857,sd_sent_Phone_size
1858,sd_sent_Phone_speed
1859,sd_sent_Phone_stability
1860,sd_sent_Phone_stand
1861,sd_sent_Phone_unlock
1862,sd_sent_Phone_unlockability
1863,sd_sent_Photo_quality
1864,sd_sent_Photo_saving_capability
1865,sd_sent_Photo_transfer
1866,sd_sent_Photography
1867,sd_sent_Photography_ability
1868,sd_sent_Photography_quality
1869,sd_sent_Photos_quality
1870,sd_sent_Pick_up_channels
1871,sd_sent_Pickup_power
1872,sd_sent_Picture_clarity
1873,sd_sent_Picture_quality
1874,sd_sent_Picture_resolution
1875,sd_sent_Picture_taking
1876,sd_sent_Pillow_size
1877,sd_sent_Pin_accuracy
1878,sd_sent_Pin_bend
1879,sd_sent_Pin_hold
1880,sd_sent_Pin_length
1881,sd_sent_Pin_quality
1882,sd_sent_Pin_safety
1883,sd_sent_Pin_size
1884,sd_sent_Pin_stability
1885,sd_sent_Pinching
1886,sd_sent_Pins
1887,sd_sent_Pixel_quality
1888,sd_sent_Plan_quality
1889,sd_sent_Plastic_backing
1890,sd_sent_Plastic_body
1891,sd_sent_Plastic_breakage
1892,sd_sent_Plastic_content
1893,sd_sent_Plastic_durability
1894,sd_sent_Plastic_feel
1895,sd_sent_Plastic_material
1896,sd_sent_Plastic_quality
1897,sd_sent_Playability
1898,sd_sent_Playback_capability
1899,sd_sent_Playback_speed
1900,sd_sent_Player_creation
1901,sd_sent_Plug_and_play
1902,sd_sent_Plug_compatibility
1903,sd_sent_Plug_in
1904,sd_sent_Plug_in_adapter
1905,sd_sent_Plug_quality
1906,sd_sent_Plug_retention
1907,sd_sent_Plug_safety
1908,sd_sent_Plug_type
1909,sd_sent_Plugand_play
1910,sd_sent_Plugin
1911,sd_sent_Plugin_capability
1912,sd_sent_Plugin_ease
1913,sd_sent_Pocket_capacity
1914,sd_sent_Pocket_fit
1915,sd_sent_Pocket_size
1916,sd_sent_Pocket_space
1917,sd_sent_Pocketability
1918,sd_sent_Pockets
1919,sd_sent_Point_and_shoot_capability
1920,sd_sent_Polarity
1921,sd_sent_Polarization
1922,sd_sent_Police_presence
1923,sd_sent_Polishing_ability
1924,sd_sent_Pop_off
1925,sd_sent_Pop_socket
1926,sd_sent_Port_capacity
1927,sd_sent_Port_compatibility
1928,sd_sent_Port_connectivity
1929,sd_sent_Port_coverage
1930,sd_sent_Port_functionality
1931,sd_sent_Portability
1932,sd_sent_Portable
1933,sd_sent_Portable_capacity
1934,sd_sent_Portableness
1935,sd_sent_Portraits
1936,sd_sent_Positioning
1937,sd_sent_Posture
1938,sd_sent_Power
1939,sd_sent_Power_adapter_quality
1940,sd_sent_Power_consumption
1941,sd_sent_Power_cord
1942,sd_sent_Power_cord_quality
1943,sd_sent_Power_cord_replacement
1944,sd_sent_Power_issues
1945,sd_sent_Power_level
1946,sd_sent_Power_loss
1947,sd_sent_Power_port
1948,sd_sent_Power_quality
1949,sd_sent_Power_saving
1950,sd_sent_Power_source
1951,sd_sent_Power_supply
1952,sd_sent_Power_wash
1953,sd_sent_Practical
1954,sd_sent_Practical_content
1955,sd_sent_Practicality
1956,sd_sent_Practice_capacity
1957,sd_sent_Preamp_quality
1958,sd_sent_Preset_customization
1959,sd_sent_Preventing_dew
1960,sd_sent_Print_capability
1961,sd_sent_Print_quality
1962,sd_sent_Print_size
1963,sd_sent_Print_speed
1964,sd_sent_Printer_error
1965,sd_sent_Printer_functionality
1966,sd_sent_Printer_quality
1967,sd_sent_Printer_speed
1968,sd_sent_Privacy
1969,sd_sent_Processor_speed
1970,sd_sent_Product_quality
1971,sd_sent_Profile
1972,sd_sent_Programmability
1973,sd_sent_Programming
1974,sd_sent_Programming_ability
1975,sd_sent_Programming_capability
1976,sd_sent_Programming_difficulty
1977,sd_sent_Programming_ease
1978,sd_sent_Programming_flexibility
1979,sd_sent_Programming_required
1980,sd_sent_Programming_requirement
1981,sd_sent_Projector_quality
1982,sd_sent_Protection
1983,sd_sent_Protection_for_babies
1984,sd_sent_Protection_for_ears
1985,sd_sent_Protection_for_kids
1986,sd_sent_Protection_level
1987,sd_sent_Protection_plan
1988,sd_sent_Ps5_cooling
1989,sd_sent_Qr_code
1990,sd_sent_Quality
1991,sd_sent_Quality_case
1992,sd_sent_Quality_control
1993,sd_sent_Quality_cover
1994,sd_sent_Quality_of_life
1995,sd_sent_Quality_pictures
1996,sd_sent_Quality_remote
1997,sd_sent_Quality_remote_control
1998,sd_sent_Quantity
1999,sd_sent_Quest_variety
2000,sd_sent_Quick_release
2001,sd_sent_Quietness
2002,sd_sent_Raceability
2003,sd_sent_Racing_game
2004,sd_sent_Racing_simulator
2005,sd_sent_Radio_feature
2006,sd_sent_Radio_quality
2007,sd_sent_Radio_reception
2008,sd_sent_Rain_cover
2009,sd_sent_Range
2010,sd_sent_Range_of_motion
2011,sd_sent_Range_of_uses
2012,sd_sent_Range_use
2013,sd_sent_Resaleability
2014,sd_sent_Read_speed
2015,sd_sent_Readability
2016,sd_sent_Readable
2017,sd_sent_Reader_quality
2018,sd_sent_Reading_ability
2019,sd_sent_Reading_angle
2020,sd_sent_Reading_experience
2021,sd_sent_Reading_level
2022,sd_sent_Reading_quality
2023,sd_sent_Reading_speed
2024,sd_sent_Realism
2025,sd_sent_Realistic
2026,sd_sent_Reception
2027,sd_sent_Reception_quality
2028,sd_sent_Rechargeable_battery
2029,sd_sent_Rechargeable_battery_capacity
2030,sd_sent_Recognition
2031,sd_sent_Reconditioning
2032,sd_sent_Reconditioning_condition
2033,sd_sent_Recording_capability
2034,sd_sent_Recording_quality
2035,sd_sent_Reference_value
2036,sd_sent_Reflection
2037,sd_sent_Refresh_rate
2038,sd_sent_Refurbished_condition
2039,sd_sent_Refurbished_quality
2040,sd_sent_Refurbished_status
2041,sd_sent_Refurbishment_quality
2042,sd_sent_Region_lock
2043,sd_sent_Relaxation
2044,sd_sent_Release_speed
2045,sd_sent_Reliability
2046,sd_sent_Remastering
2047,sd_sent_Remastering_quality
2048,sd_sent_Remote_compatibility
2049,sd_sent_Remote_connectivity
2050,sd_sent_Remote_control
2051,sd_sent_Remote_functionality
2052,sd_sent_Remote_page_turner
2053,sd_sent_Remote_quality
2054,sd_sent_Remote_replacement
2055,sd_sent_Remote_trigger
2056,sd_sent_Repairability
2057,sd_sent_Repeatability
2058,sd_sent_Replacement_remote
2059,sd_sent_Replacement_value
2060,sd_sent_Replayability
2061,sd_sent_Resale_condition
2062,sd_sent_Resale_value
2063,sd_sent_Research_quality
2064,sd_sent_Residue_removal
2065,sd_sent_Resistance_ring
2066,sd_sent_Resolution
2067,sd_sent_Resource_value
2068,sd_sent_Response_time
2069,sd_sent_Responsiveness
2070,sd_sent_Retro_appeal
2071,sd_sent_Retro_look
2072,sd_sent_Retro_style
2073,sd_sent_Rgb
2074,sd_sent_Rgb_customization
2075,sd_sent_Rgb_feature
2076,sd_sent_Rgb_functionality
2077,sd_sent_Rgb_lighting
2078,sd_sent_Rgb_options
2079,sd_sent_Rgb_quality
2080,sd_sent_Rhinestone_issue
2081,sd_sent_Ribbon_quality
2082,sd_sent_Ring_breakage
2083,sd_sent_Ring_design
2084,sd_sent_Ring_light_quality
2085,sd_sent_Ring_quality
2086,sd_sent_Ring_rotation
2087,sd_sent_Ringtone_options
2088,sd_sent_Rip_resistance
2089,sd_sent_Risk_tolerance
2090,sd_sent_Roll_smoothness
2091,sd_sent_Rollability
2092,sd_sent_Room
2093,sd_sent_Room_capacity
2094,sd_sent_Room_for_accessories
2095,sd_sent_Room_size
2096,sd_sent_Roominess
2097,sd_sent_Roomy
2098,sd_sent_Rotation
2099,sd_sent_Rotation_ability
2100,sd_sent_Rotational_bezel
2101,sd_sent_Rotational_speed
2102,sd_sent_Router_functionality
2103,sd_sent_Rust_resistance
2104,sd_sent_Safety
2105,sd_sent_Safety_strap
2106,sd_sent_Sagging
2107,sd_sent_Samurai_build
2108,sd_sent_Savagery
2109,sd_sent_Scale_quality
2110,sd_sent_Scanability
2111,sd_sent_Scanner_quality
2112,sd_sent_Scanning_accuracy
2113,sd_sent_Scares
2114,sd_sent_Scariness_level
2115,sd_sent_Scent
2116,sd_sent_Scholarly_content
2117,sd_sent_Scholastic_content
2118,sd_sent_School_requirement
2119,sd_sent_School_use
2120,sd_sent_Scientific_accuracy
2121,sd_sent_Scratch_removal
2122,sd_sent_Scratch_resistance
2123,sd_sent_Scratches
2124,sd_sent_Scratches_easily
2125,sd_sent_Screen_appearance
2126,sd_sent_Screen_blackness
2127,sd_sent_Screen_brightness
2128,sd_sent_Screen_burn
2129,sd_sent_Screen_clarity
2130,sd_sent_Screen_cleaning
2131,sd_sent_Screen_color
2132,sd_sent_Screen_condition
2133,sd_sent_Screen_contrast
2134,sd_sent_Screen_coverage
2135,sd_sent_Screen_crack
2136,sd_sent_Screen_cracking
2137,sd_sent_Screen_damage
2138,sd_sent_Screen_durability
2139,sd_sent_Screen_functionality
2140,sd_sent_Screen_glitch
2141,sd_sent_Screen_glitches
2142,sd_sent_Screen_lines
2143,sd_sent_Screen_longevity
2144,sd_sent_Screen_look
2145,sd_sent_Screen_mirroring
2146,sd_sent_Screen_protection
2147,sd_sent_Screen_protection_quality
2148,sd_sent_Screen_protector
2149,sd_sent_Screen_protector_quality
2150,sd_sent_Screen_quality
2151,sd_sent_Screen_readability
2152,sd_sent_Screen_reflection
2153,sd_sent_Screen_resolution
2154,sd_sent_Screen_rotation
2155,sd_sent_Screen_scratch
2156,sd_sent_Screen_scratch_resistance
2157,sd_sent_Screen_scratches
2158,sd_sent_Screen_scratching
2159,sd_sent_Screen_settings
2160,sd_sent_Screen_size
2161,sd_sent_Screen_speed
2162,sd_sent_Screen_tilt
2163,sd_sent_Screen_visibility
2164,sd_sent_Screen_wear
2165,sd_sent_Screw_length
2166,sd_sent_Screw_quality
2167,sd_sent_Screw_removal
2168,sd_sent_Screw_safety
2169,sd_sent_Screw_size
2170,sd_sent_Screw_strength
2171,sd_sent_Screw_stripping
2172,sd_sent_Screw_tension
2173,sd_sent_Screw_tightening
2174,sd_sent_Screw_tightness
2175,sd_sent_Screwdriver
2176,sd_sent_Screws
2177,sd_sent_Screws_ease
2178,sd_sent_Screws_ease_of_installation
2179,sd_sent_Screws_included
2180,sd_sent_Screws_replacement
2181,sd_sent_Screws_size
2182,sd_sent_Screws_strength
2183,sd_sent_Scribe_accessibility
2184,sd_sent_Scroll_speed
2185,sd_sent_Scroll_wheel
2186,sd_sent_Scroll_wheel_issue
2187,sd_sent_Scroll_wheel_issues
2188,sd_sent_Scroll_wheel_quality
2189,sd_sent_Scrolling_ability
2190,sd_sent_Scrolling_capability
2191,sd_sent_Scrolling_ease
2192,sd_sent_Scrolling_speed
2193,sd_sent_Scuff_marks
2194,sd_sent_Scuff_resistance
2195,sd_sent_Sd_card
2196,sd_sent_Sd_card_adapter
2197,sd_sent_Seal
2198,sd_sent_Seals
2199,sd_sent_Security
2200,sd_sent_Selfie_capabilities
2201,sd_sent_Selfie_capability
2202,sd_sent_Selfie_functionality
2203,sd_sent_Selfie_quality
2204,sd_sent_Sencer
2205,sd_sent_Sensitivity
2206,sd_sent_Sensor_cleaning
2207,sd_sent_Sensor_cleanliness
2208,sd_sent_Sensor_damage
2209,sd_sent_Sensor_functionality
2210,sd_sent_Sensor_quality
2211,sd_sent_Sensor_size
2212,sd_sent_Sensory_benefits
2213,sd_sent_Sentence_length
2214,sd_sent_Series_content
2215,sd_sent_Series_quality
2216,sd_sent_Settings
2217,sd_sent_Setup
2218,sd_sent_Sexiness
2219,sd_sent_Shadow_quality
2220,sd_sent_Shape
2221,sd_sent_Sharpness
2222,sd_sent_Shattered_screen
2223,sd_sent_Shelf_quality
2224,sd_sent_Shelf_size
2225,sd_sent_Shell_quality
2226,sd_sent_Shift_key
2227,sd_sent_Shift_key_placement
2228,sd_sent_Shift_key_size
2229,sd_sent_Shifter_quality
2230,sd_sent_Shine_through
2231,sd_sent_Shooting_ability
2232,sd_sent_Short_throw
2233,sd_sent_Shortness
2234,sd_sent_Shottoshot_speed
2235,sd_sent_Shoulder_rig
2236,sd_sent_Shut_off
2237,sd_sent_Shutter_lag
2238,sd_sent_Shutter_speed
2239,sd_sent_Side_buttons
2240,sd_sent_Side_pockets
2241,sd_sent_Signal_clarity
2242,sd_sent_Signal_integrity
2243,sd_sent_Signal_quality
2244,sd_sent_Signal_reception
2245,sd_sent_Signal_strength
2246,sd_sent_Silicone_material
2247,sd_sent_Sim_card
2248,sd_sent_Sim_slot
2249,sd_sent_Simplicity
2250,sd_sent_Size
2251,sd_sent_Size_adjustment
2252,sd_sent_Size_options
2253,sd_sent_Sizing
2254,sd_sent_Sizing_accuracy
2255,sd_sent_Skill_level
2256,sd_sent_Skin_color
2257,sd_sent_Skin_comfort
2258,sd_sent_Skin_feel
2259,sd_sent_Skin_irritation
2260,sd_sent_Skin_quality
2261,sd_sent_Skin_stretchability
2262,sd_sent_Skin_thickness
2263,sd_sent_Slack_response
2264,sd_sent_Slackness
2265,sd_sent_Slatiness
2266,sd_sent_Sleek_design
2267,sd_sent_Sleep_mode
2268,sd_sent_Sleep_quality
2269,sd_sent_Sleep_tracker
2270,sd_sent_Sleep_tracking
2271,sd_sent_Sleep_tracking_accuracy
2272,sd_sent_Sleepability
2273,sd_sent_Sleeve
2274,sd_sent_Sleeve_design
2275,sd_sent_Sleeve_quality
2276,sd_sent_Slicing_speed
2277,sd_sent_Slickness
2278,sd_sent_Slide_ease
2279,sd_sent_Slide_height
2280,sd_sent_Slide_on
2281,sd_sent_Slide_resistance
2282,sd_sent_Slideability
2283,sd_sent_Slim_design
2284,sd_sent_Slimness
2285,sd_sent_Sling_height
2286,sd_sent_Slip_off
2287,sd_sent_Slip_resistance
2288,sd_sent_Slippage
2289,sd_sent_Slipperiness
2290,sd_sent_Slowed_speed
2291,sd_sent_Sluggishness
2292,sd_sent_Smart_features
2293,sd_sent_Smartphone_addiction
2294,sd_sent_Smell
2295,sd_sent_Smooth_motion
2296,sd_sent_Smooth_movement
2297,sd_sent_Smoothness
2298,sd_sent_Smudge_resistance
2299,sd_sent_Snapability
2300,sd_sent_Snorkeling
2301,sd_sent_Soft_fabric
2302,sd_sent_Soft_feel
2303,sd_sent_Soft_interior
2304,sd_sent_Soft_material
2305,sd_sent_Softness
2306,sd_sent_Software_availability
2307,sd_sent_Software_functionality
2308,sd_sent_Software_quality
2309,sd_sent_Software_updates
2310,sd_sent_Solar_charging_capability
2311,sd_sent_Solar_power
2312,sd_sent_Solar_viewing
2313,sd_sent_Solid_feel
2314,sd_sent_Song_selection
2315,sd_sent_Sonic_quality
2316,sd_sent_Souls
2317,sd_sent_Sound_bar
2318,sd_sent_Sound_bar_quality
2319,sd_sent_Sound_barrier
2320,sd_sent_Sound_cancellation
2321,sd_sent_Sound_clarity
2322,sd_sent_Sound_dampening
2323,sd_sent_Sound_dispersion
2324,sd_sent_Sound_insulation
2325,sd_sent_Sound_isolation
2326,sd_sent_Sound_options
2327,sd_sent_Sound_protection
2328,sd_sent_Sound_quality
2329,sd_sent_Sound_reduction
2330,sd_sent_Sound_suppression
2331,sd_sent_Sound_volume
2332,sd_sent_Soundproof
2333,sd_sent_Soundtrack_quality
2334,sd_sent_Space
2335,sd_sent_Space_saving
2336,sd_sent_Spacebar
2337,sd_sent_Sparkle
2338,sd_sent_Speaker_quality
2339,sd_sent_Speaker_zone_control
2340,sd_sent_Speed
2341,sd_sent_Spin_rate
2342,sd_sent_Splitness
2343,sd_sent_Sport_modes
2344,sd_sent_Spot_removal
2345,sd_sent_Spring_strength
2346,sd_sent_Springs
2347,sd_sent_Sprite
2348,sd_sent_Spyware
2349,sd_sent_Stability
2350,sd_sent_Staining
2351,sd_sent_Stand
2352,sd_sent_Stand_feature
2353,sd_sent_Stand_functionality
2354,sd_sent_Stand_level
2355,sd_sent_Stand_options
2356,sd_sent_Stand_quality
2357,sd_sent_Stand_size
2358,sd_sent_Standability
2359,sd_sent_Start_up_time
2360,sd_sent_Static_noise
2361,sd_sent_Stay_in_place
2362,sd_sent_Stays_in_place
2363,sd_sent_Steering_ability
2364,sd_sent_Steering_accuracy
2365,sd_sent_Steering_wheel
2366,sd_sent_Steering_wheel_control
2367,sd_sent_Steering_wheel_turn
2368,sd_sent_Step_count_accuracy
2369,sd_sent_Step_tracking
2370,sd_sent_Stepbystep
2371,sd_sent_Steps_count
2372,sd_sent_Stereo_output
2373,sd_sent_Stereo_quality
2374,sd_sent_Stick_drift
2375,sd_sent_Stick_durability
2376,sd_sent_Stick_fall_off
2377,sd_sent_Stick_quality
2378,sd_sent_Stick_resistance
2379,sd_sent_Sticker_quality
2380,sd_sent_Stickers
2381,sd_sent_Stickers_capacity
2382,sd_sent_Stickers_quality
2383,sd_sent_Stickiness
2384,sd_sent_Stiffness
2385,sd_sent_Stitch_quality
2386,sd_sent_Stitching
2387,sd_sent_Storage_capacity
2388,sd_sent_Storage_space
2389,sd_sent_Story_development
2390,sd_sent_Story_length
2391,sd_sent_Story_mode
2392,sd_sent_Story_quality
2393,sd_sent_Storyline
2394,sd_sent_Storytelling
2395,sd_sent_Strap_durability
2396,sd_sent_Strap_ease
2397,sd_sent_Strap_length
2398,sd_sent_Strap_options
2399,sd_sent_Strap_placement
2400,sd_sent_Strap_quality
2401,sd_sent_Strap_safety
2402,sd_sent_Strap_security
2403,sd_sent_Strap_size
2404,sd_sent_Strap_stability
2405,sd_sent_Streak_resistance
2406,sd_sent_Streaming_capability
2407,sd_sent_Streaming_features
2408,sd_sent_Streaming_quality
2409,sd_sent_Strength
2410,sd_sent_Stretchability
2411,sd_sent_Stretchiness
2412,sd_sent_Sturdiness
2413,sd_sent_Style
2414,sd_sent_Stylus
2415,sd_sent_Stylus_functionality
2416,sd_sent_Stylus_quality
2417,sd_sent_Suction
2418,sd_sent_Suction_cup
2419,sd_sent_Suction_cup_design
2420,sd_sent_Suction_power
2421,sd_sent_Suction_quality
2422,sd_sent_Suction_strength
2423,sd_sent_Sun_exposure
2424,sd_sent_Support
2425,sd_sent_Support_for_4k
2426,sd_sent_Surge_protection
2427,sd_sent_Surround_sound
2428,sd_sent_Suspenseful_story
2429,sd_sent_Swabs_capacity
2430,sd_sent_Swapability
2431,sd_sent_Sweat_resistance
2432,sd_sent_Swimming_ability
2433,sd_sent_Switch_control
2434,sd_sent_Switch_customization
2435,sd_sent_Switch_design
2436,sd_sent_Switch_functionality
2437,sd_sent_Switch_options
2438,sd_sent_Switch_puller
2439,sd_sent_Switch_quality
2440,sd_sent_Switch_support
2441,sd_sent_Switchability
2442,sd_sent_Switches
2443,sd_sent_Swivel
2444,sd_sent_Swivel_capability
2445,sd_sent_Swivel_feature
2446,sd_sent_Symmetry
2447,sd_sent_Sync
2448,sd_sent_Sync_ability
2449,sd_sent_Syncing
2450,sd_sent_Table_quality
2451,sd_sent_Tablet_case
2452,sd_sent_Tablet_functionality
2453,sd_sent_Tablet_hold
2454,sd_sent_Tablet_holder
2455,sd_sent_Tablet_quality
2456,sd_sent_Tablet_size
2457,sd_sent_Tactile_feedback
2458,sd_sent_Tactile_feel
2459,sd_sent_Tactile_quality
2460,sd_sent_Tactile_response
2461,sd_sent_Take_great_pictures
2462,sd_sent_Take_pictures
2463,sd_sent_Take_quality
2464,sd_sent_Tarnish_resistance
2465,sd_sent_Telephoto_capabilities
2466,sd_sent_Television_condition
2467,sd_sent_Television_quality
2468,sd_sent_Television_viewing
2469,sd_sent_Temperature
2470,sd_sent_Temperature_control
2471,sd_sent_Temperature_readout
2472,sd_sent_Temperature_setting
2473,sd_sent_Tension
2474,sd_sent_Testing
2475,sd_sent_Text_messaging
2476,sd_sent_Texting_ability
2477,sd_sent_Texting_capability
2478,sd_sent_Texture
2479,sd_sent_Thermal_paper
2480,sd_sent_Thermostat_functionality
2481,sd_sent_Thermostat_quality
2482,sd_sent_Thermostat_size
2483,sd_sent_Thickness
2484,sd_sent_Thought_provoking
2485,sd_sent_Thread_quality
2486,sd_sent_Threading
2487,sd_sent_Throttle_control
2488,sd_sent_Thumbstick_quality
2489,sd_sent_Tilt_ability
2490,sd_sent_Tilt_angle
2491,sd_sent_Tilt_stability
2492,sd_sent_Tiltability
2493,sd_sent_Tilting_screen
2494,sd_sent_Time_accuracy
2495,sd_sent_Time_management
2496,sd_sent_Time_saving
2497,sd_sent_Time_spent_playing
2498,sd_sent_Time_taken
2499,sd_sent_Time_to_update
2500,sd_sent_Timer
2501,sd_sent_Tip_replacement
2502,sd_sent_Tip_size
2503,sd_sent_Toddler_friendly
2504,sd_sent_Tool_included
2505,sd_sent_Tool_kit
2506,sd_sent_Tool_quality
2507,sd_sent_Tool_size
2508,sd_sent_Touch
2509,sd_sent_Touch_control
2510,sd_sent_Touch_controls
2511,sd_sent_Touch_feel
2512,sd_sent_Touch_functionality
2513,sd_sent_Touch_id_feature
2514,sd_sent_Touch_id_functionality
2515,sd_sent_Touch_quality
2516,sd_sent_Touch_response
2517,sd_sent_Touch_responsiveness
2518,sd_sent_Touch_screen
2519,sd_sent_Touch_screen_functionality
2520,sd_sent_Touch_screen_sensitivity
2521,sd_sent_Touch_scrolling
2522,sd_sent_Touch_sensitivity
2523,sd_sent_Touchpad_functionality
2524,sd_sent_Touchpad_quality
2525,sd_sent_Touchpad_responsiveness
2526,sd_sent_Touchpad_sensitivity
2527,sd_sent_Touchpadsensitivity
2528,sd_sent_Touchscreen
2529,sd_sent_Touchscreen_functionality
2530,sd_sent_Touchscreen_interface
2531,sd_sent_Track_accuracy
2532,sd_sent_Trackability
2533,sd_sent_Trackball_quality
2534,sd_sent_Tracking_ability
2535,sd_sent_Tracking_accuracy
2536,sd_sent_Tracking_capability
2537,sd_sent_Trackpoint
2538,sd_sent_Traction
2539,sd_sent_Transfer_speed
2540,sd_sent_Translation_accuracy
2541,sd_sent_Translation_capability
2542,sd_sent_Translation_feature
2543,sd_sent_Translation_quality
2544,sd_sent_Translation_speed
2545,sd_sent_Transportability
2546,sd_sent_Travel_needs
2547,sd_sent_Travel_purpose
2548,sd_sent_Travel_use
2549,sd_sent_Travel_value
2550,sd_sent_Travelability
2551,sd_sent_Trigger_accuracy
2552,sd_sent_Trigger_force
2553,sd_sent_Trigger_functionality
2554,sd_sent_Trigger_quality
2555,sd_sent_Trigger_responsiveness
2556,sd_sent_Trigger_sensitivity
2557,sd_sent_Trigger_stop
2558,sd_sent_Tripod_quality
2559,sd_sent_Tuning_accuracy
2560,sd_sent_Turn_off
2561,sd_sent_Turn_on_functionality
2562,sd_sent_Turn_on_time
2563,sd_sent_Turn_signals
2564,sd_sent_Turnability
2565,sd_sent_Tutorials
2566,sd_sent_Tv_flickering
2567,sd_sent_Tv_functionality
2568,sd_sent_Tv_life_span
2569,sd_sent_Tv_lifespan
2570,sd_sent_Tv_performance
2571,sd_sent_Tv_quality
2572,sd_sent_Tv_size
2573,sd_sent_Tv_stability
2574,sd_sent_Tv_viewing
2575,sd_sent_Typing_ability
2576,sd_sent_Typing_accuracy
2577,sd_sent_Typing_comfort
2578,sd_sent_Typing_difficulty
2579,sd_sent_Typing_ease
2580,sd_sent_Typing_enjoyment
2581,sd_sent_Typing_experience
2582,sd_sent_Typing_feel
2583,sd_sent_Typing_quality
2584,sd_sent_Typing_speed
2585,sd_sent_Ui
2586,sd_sent_Underwater_capability
2587,sd_sent_Underwater_photography
2588,sd_sent_Universal_remote_control
2589,sd_sent_Unlockability
2590,sd_sent_Update_quality
2591,sd_sent_Upgrade_quality
2592,sd_sent_Upload_speed
2593,sd_sent_Us_version
2594,sd_sent_Usability
2595,sd_sent_Usb_cable
2596,sd_sent_Usb_charging_capability
2597,sd_sent_Usb_charging_options
2598,sd_sent_Usb_charging_port
2599,sd_sent_Usb_compatibility
2600,sd_sent_Usb_connectivity
2601,sd_sent_Usb_extension
2602,sd_sent_Usb_port
2603,sd_sent_Usb_ports
2604,sd_sent_Usb_receiver
2605,sd_sent_Usbc_charging
2606,sd_sent_Usbc_port
2607,sd_sent_Use
2608,sd_sent_Use_of_band
2609,sd_sent_Useability
2610,sd_sent_User_friendly
2611,sd_sent_User_guide
2612,sd_sent_User_interface
2613,sd_sent_User_manual
2614,sd_sent_User_training
2615,sd_sent_Userfriendly
2616,sd_sent_Utility
2617,sd_sent_Value_for_money
2618,sd_sent_Variety
2619,sd_sent_Variety_of_accessories
2620,sd_sent_Variety_of_cleaning_items
2621,sd_sent_Variety_of_features
2622,sd_sent_Variety_of_games
2623,sd_sent_Variety_of_modes
2624,sd_sent_Variety_of_settings
2625,sd_sent_Variety_of_stickers
2626,sd_sent_Variety_of_switches
2627,sd_sent_Vehicle_detection
2628,sd_sent_Velcro
2629,sd_sent_Velcro_closure
2630,sd_sent_Velcro_durability
2631,sd_sent_Velcro_hold
2632,sd_sent_Velcro_quality
2633,sd_sent_Velcro_strength
2634,sd_sent_Versatility
2635,sd_sent_Vibration_level
2636,sd_sent_Video_content
2637,sd_sent_Video_freezing
2638,sd_sent_Video_quality
2639,sd_sent_Video_recording
2640,sd_sent_Video_recording_capability
2641,sd_sent_Video_stabilization
2642,sd_sent_View_angle
2643,sd_sent_Viewfinder
2644,sd_sent_Viewing_angle
2645,sd_sent_Viewing_experience
2646,sd_sent_Violence_level
2647,sd_sent_Visibility
2648,sd_sent_Vision
2649,sd_sent_Visual_appeal
2650,sd_sent_Visual_quality
2651,sd_sent_Vlogging
2652,sd_sent_Vlogging_ability
2653,sd_sent_Vlogging_capability
2654,sd_sent_Vlogging_functionality
2655,sd_sent_Vocal_removal
2656,sd_sent_Voice_acting
2657,sd_sent_Voice_clarity
2658,sd_sent_Voice_control
2659,sd_sent_Voice_functionality
2660,sd_sent_Voice_quality
2661,sd_sent_Volume
2662,sd_sent_Volume_buttons
2663,sd_sent_Volume_control
2664,sd_sent_Volume_control_knob
2665,sd_sent_Volume_knob
2666,sd_sent_Volume_level
2667,sd_sent_Vr_quality
2668,sd_sent_Wake_up_feature
2669,sd_sent_Wakefulness
2670,sd_sent_Wall_mount
